,time,amp
81530,1019.125,-0.18
81531,1019.1375,-0.16
81532,1019.15,-0.165
81533,1019.1625,-0.185
81534,1019.175,-0.2
81535,1019.1875,-0.195
81536,1019.2,-0.185
81537,1019.2125,-0.175
81538,1019.225,-0.18
81539,1019.2375,-0.195
81540,1019.25,-0.21
81541,1019.2625,-0.2
81542,1019.275,-0.19
81543,1019.2875,-0.16
81544,1019.3,-0.15
81545,1019.3125,-0.135
81546,1019.325,-0.135
81547,1019.3375,-0.13
81548,1019.35,-0.105
81549,1019.3625,-0.085
81550,1019.375,-0.075
81551,1019.3875,-0.08
81552,1019.4,-0.085
81553,1019.4125,-0.075
81554,1019.425,-0.065
81555,1019.4375,-0.05
81556,1019.45,-0.03
81557,1019.4625,-0.03
81558,1019.475,-0.03
81559,1019.4875,-0.05
81560,1019.5,-0.035
81561,1019.5125,-0.025
81562,1019.525,-0.02
81563,1019.5375,-0.045
81564,1019.55,-0.08
81565,1019.5625,-0.11
81566,1019.575,-0.115
81567,1019.5875,-0.125
81568,1019.6,-0.135
81569,1019.6125,-0.17
81570,1019.625,-0.19
81571,1019.6375,-0.19
81572,1019.65,-0.185
81573,1019.6625,-0.18
81574,1019.675,-0.185
81575,1019.6875,-0.195
81576,1019.7,-0.205
81577,1019.7125,-0.2
81578,1019.725,-0.195
81579,1019.7375,-0.18
81580,1019.75,-0.18
81581,1019.7625,-0.19
81582,1019.775,-0.21
81583,1019.7875,-0.195
81584,1019.8,-0.195
81585,1019.8125,-0.195
81586,1019.825,-0.18
81587,1019.8375,-0.2
81588,1019.85,-0.21
81589,1019.8625,-0.21
81590,1019.875,-0.195
81591,1019.8875,-0.18
81592,1019.9,-0.185
81593,1019.9125,-0.21
81594,1019.925,-0.22
81595,1019.9375,-0.21
81596,1019.95,-0.155
81597,1019.9625,-0.075
81598,1019.975,0.055
81599,1019.9875,0.225
81600,1020.0,0.425
81601,1020.0125,0.665
81602,1020.025,0.895
81603,1020.0375,1.13
81604,1020.05,1.33
81605,1020.0625,1.47
81606,1020.075,1.425
81607,1020.0875,1.14
81608,1020.1,0.715
81609,1020.1125,0.26
81610,1020.125,-0.075
81611,1020.1375,-0.245
81612,1020.15,-0.25
81613,1020.1625,-0.24
81614,1020.175,-0.265
81615,1020.1875,-0.28
81616,1020.2,-0.285
81617,1020.2125,-0.235
81618,1020.225,-0.23
81619,1020.2375,-0.23
81620,1020.25,-0.225
81621,1020.2625,-0.225
81622,1020.275,-0.235
81623,1020.2875,-0.25
81624,1020.3,-0.255
81625,1020.3125,-0.26
81626,1020.325,-0.255
81627,1020.3375,-0.235
81628,1020.35,-0.235
81629,1020.3625,-0.24
81630,1020.375,-0.245
81631,1020.3875,-0.26
81632,1020.4,-0.255
81633,1020.4125,-0.245
81634,1020.425,-0.235
81635,1020.4375,-0.225
81636,1020.45,-0.23
81637,1020.4625,-0.255
81638,1020.475,-0.225
81639,1020.4875,-0.225
81640,1020.5,-0.205
81641,1020.5125,-0.2
81642,1020.525,-0.195
81643,1020.5375,-0.205
81644,1020.55,-0.205
81645,1020.5625,-0.185
81646,1020.575,-0.17
81647,1020.5875,-0.175
81648,1020.6,-0.17
81649,1020.6125,-0.2
81650,1020.625,-0.18
81651,1020.6375,-0.155
81652,1020.65,-0.135
81653,1020.6625,-0.145
81654,1020.675,-0.145
81655,1020.6875,-0.145
81656,1020.7,-0.12
81657,1020.7125,-0.105
81658,1020.725,-0.09
81659,1020.7375,-0.07
81660,1020.75,-0.08
81661,1020.7625,-0.075
81662,1020.775,-0.06
81663,1020.7875,-0.045
81664,1020.8,-0.03
81665,1020.8125,-0.02
81666,1020.825,-0.025
81667,1020.8375,-0.01
81668,1020.85,0.025
81669,1020.8625,0.045
81670,1020.875,0.075
81671,1020.8875,0.09
81672,1020.9,0.1
81673,1020.9125,0.115
81674,1020.925,0.135
81675,1020.9375,0.165
81676,1020.95,0.19
81677,1020.9625,0.195
81678,1020.975,0.195
81679,1020.9875,0.2
81680,1021.0,0.22
81681,1021.0125,0.25
81682,1021.025,0.275
81683,1021.0375,0.28
81684,1021.05,0.27
81685,1021.0625,0.265
81686,1021.075,0.275
81687,1021.0875,0.285
81688,1021.1,0.275
81689,1021.1125,0.255
81690,1021.125,0.205
81691,1021.1375,0.17
81692,1021.15,0.145
81693,1021.1625,0.135
81694,1021.175,0.105
81695,1021.1875,0.07
81696,1021.2,0.015
81697,1021.2125,-0.025
81698,1021.225,-0.04
81699,1021.2375,-0.04
81700,1021.25,-0.045
81701,1021.2625,-0.085
81702,1021.275,-0.12
81703,1021.2875,-0.14
81704,1021.3,-0.155
81705,1021.3125,-0.155
81706,1021.325,-0.155
81707,1021.3375,-0.18
81708,1021.35,-0.2
81709,1021.3625,-0.21
81710,1021.375,-0.225
81711,1021.3875,-0.215
81712,1021.4,-0.225
81713,1021.4125,-0.23
81714,1021.425,-0.245
81715,1021.4375,-0.25
81716,1021.45,-0.245
81717,1021.4625,-0.23
81718,1021.475,-0.225
81719,1021.4875,-0.225
81720,1021.5,-0.24
81721,1021.5125,-0.26
81722,1021.525,-0.26
81723,1021.5375,-0.255
81724,1021.55,-0.225
81725,1021.5625,-0.24
81726,1021.575,-0.255
81727,1021.5875,-0.26
81728,1021.6,-0.255
81729,1021.6125,-0.23
81730,1021.625,-0.215
81731,1021.6375,-0.225
81732,1021.65,-0.25
81733,1021.6625,-0.245
81734,1021.675,-0.24
81735,1021.6875,-0.225
81736,1021.7,-0.205
81737,1021.7125,-0.225
81738,1021.725,-0.25
81739,1021.7375,-0.255
81740,1021.75,-0.24
81741,1021.7625,-0.22
81742,1021.775,-0.23
81743,1021.7875,-0.23
81744,1021.8,-0.245
81745,1021.8125,-0.25
81746,1021.825,-0.23
81747,1021.8375,-0.23
81748,1021.85,-0.22
81749,1021.8625,-0.225
81750,1021.875,-0.23
81751,1021.8875,-0.225
81752,1021.9,-0.22
81753,1021.9125,-0.21
81754,1021.925,-0.225
81755,1021.9375,-0.225
81756,1021.95,-0.25
81757,1021.9625,-0.25
81758,1021.975,-0.23
81759,1021.9875,-0.22
81760,1022.0,-0.22
81761,1022.0125,-0.215
81762,1022.025,-0.24
81763,1022.0375,-0.25
81764,1022.05,-0.235
81765,1022.0625,-0.21
81766,1022.075,-0.195
81767,1022.0875,-0.185
81768,1022.1,-0.185
81769,1022.1125,-0.18
81770,1022.125,-0.15
81771,1022.1375,-0.135
81772,1022.15,-0.155
81773,1022.1625,-0.14
81774,1022.175,-0.145
81775,1022.1875,-0.13
81776,1022.2,-0.105
81777,1022.2125,-0.095
81778,1022.225,-0.09
81779,1022.2375,-0.08
81780,1022.25,-0.09
81781,1022.2625,-0.09
81782,1022.275,-0.095
81783,1022.2875,-0.085
81784,1022.3,-0.09
81785,1022.3125,-0.115
81786,1022.325,-0.13
81787,1022.3375,-0.145
81788,1022.35,-0.135
81789,1022.3625,-0.145
81790,1022.375,-0.18
81791,1022.3875,-0.195
81792,1022.4,-0.215
81793,1022.4125,-0.245
81794,1022.425,-0.22
81795,1022.4375,-0.21
81796,1022.45,-0.225
81797,1022.4625,-0.235
81798,1022.475,-0.25
81799,1022.4875,-0.255
81800,1022.5,-0.25
81801,1022.5125,-0.25
81802,1022.525,-0.25
81803,1022.5375,-0.255
81804,1022.55,-0.26
81805,1022.5625,-0.26
81806,1022.575,-0.245
81807,1022.5875,-0.25
81808,1022.6,-0.25
81809,1022.6125,-0.255
81810,1022.625,-0.285
81811,1022.6375,-0.28
81812,1022.65,-0.28
81813,1022.6625,-0.265
81814,1022.675,-0.25
81815,1022.6875,-0.265
81816,1022.7,-0.27
81817,1022.7125,-0.27
81818,1022.725,-0.26
81819,1022.7375,-0.24
81820,1022.75,-0.245
81821,1022.7625,-0.25
81822,1022.775,-0.27
81823,1022.7875,-0.22
81824,1022.8,-0.135
81825,1022.8125,0.0
81826,1022.825,0.165
81827,1022.8375,0.34
81828,1022.85,0.55
81829,1022.8625,0.785
81830,1022.875,1.015
81831,1022.8875,1.225
81832,1022.9,1.34
81833,1022.9125,1.285
81834,1022.925,0.995
81835,1022.9375,0.62
81836,1022.95,0.25
81837,1022.9625,-0.03
81838,1022.975,-0.21
81839,1022.9875,-0.285
81840,1023.0,-0.3
81841,1023.0125,-0.33
81842,1023.025,-0.34
81843,1023.0375,-0.33
81844,1023.05,-0.305
81845,1023.0625,-0.28
81846,1023.075,-0.28
81847,1023.0875,-0.3
81848,1023.1,-0.295
81849,1023.1125,-0.29
81850,1023.125,-0.285
81851,1023.1375,-0.305
81852,1023.15,-0.32
81853,1023.1625,-0.32
81854,1023.175,-0.32
81855,1023.1875,-0.295
81856,1023.2,-0.285
81857,1023.2125,-0.295
81858,1023.225,-0.3
81859,1023.2375,-0.315
81860,1023.25,-0.315
81861,1023.2625,-0.28
81862,1023.275,-0.29
81863,1023.2875,-0.295
81864,1023.3,-0.315
81865,1023.3125,-0.32
81866,1023.325,-0.285
81867,1023.3375,-0.26
81868,1023.35,-0.25
81869,1023.3625,-0.25
81870,1023.375,-0.27
81871,1023.3875,-0.28
81872,1023.4,-0.265
81873,1023.4125,-0.245
81874,1023.425,-0.235
81875,1023.4375,-0.23
81876,1023.45,-0.24
81877,1023.4625,-0.255
81878,1023.475,-0.24
81879,1023.4875,-0.215
81880,1023.5,-0.2
81881,1023.5125,-0.205
81882,1023.525,-0.205
81883,1023.5375,-0.2
81884,1023.55,-0.195
81885,1023.5625,-0.18
81886,1023.575,-0.145
81887,1023.5875,-0.17
81888,1023.6,-0.16
81889,1023.6125,-0.165
81890,1023.625,-0.135
81891,1023.6375,-0.12
81892,1023.65,-0.105
81893,1023.6625,-0.09
81894,1023.675,-0.1
81895,1023.6875,-0.085
81896,1023.7,-0.08
81897,1023.7125,-0.045
81898,1023.725,-0.03
81899,1023.7375,-0.03
81900,1023.75,-0.01
81901,1023.7625,0.01
81902,1023.775,0.01
81903,1023.7875,0.055
81904,1023.8,0.07
81905,1023.8125,0.075
81906,1023.825,0.08
81907,1023.8375,0.08
81908,1023.85,0.1
81909,1023.8625,0.115
81910,1023.875,0.145
81911,1023.8875,0.135
81912,1023.9,0.125
81913,1023.9125,0.115
81914,1023.925,0.125
81915,1023.9375,0.15
81916,1023.95,0.155
81917,1023.9625,0.14
81918,1023.975,0.12
81919,1023.9875,0.1
81920,1024.0,0.075
81921,1024.0125,0.075
81922,1024.025,0.065
81923,1024.0375,0.025
81924,1024.05,-0.015
81925,1024.0625,-0.045
81926,1024.075,-0.06
81927,1024.0875,-0.09
81928,1024.1,-0.095
81929,1024.1125,-0.125
81930,1024.125,-0.16
81931,1024.1375,-0.19
81932,1024.15,-0.185
81933,1024.1625,-0.185
81934,1024.175,-0.195
81935,1024.1875,-0.22
81936,1024.2,-0.24
81937,1024.2125,-0.255
81938,1024.225,-0.255
81939,1024.2375,-0.26
81940,1024.25,-0.255
81941,1024.2625,-0.28
81942,1024.275,-0.3
81943,1024.2875,-0.31
81944,1024.3,-0.32
81945,1024.3125,-0.3
81946,1024.325,-0.295
81947,1024.3375,-0.295
81948,1024.35,-0.325
81949,1024.3625,-0.315
81950,1024.375,-0.315
81951,1024.3875,-0.3
81952,1024.4,-0.28
81953,1024.4125,-0.29
81954,1024.425,-0.33
81955,1024.4375,-0.325
81956,1024.45,-0.34
81957,1024.4625,-0.315
81958,1024.475,-0.295
81959,1024.4875,-0.305
81960,1024.5,-0.315
81961,1024.5125,-0.325
81962,1024.525,-0.32
81963,1024.5375,-0.3
81964,1024.55,-0.295
81965,1024.5625,-0.3
81966,1024.575,-0.33
81967,1024.5875,-0.315
81968,1024.6,-0.29
81969,1024.6125,-0.28
81970,1024.625,-0.265
81971,1024.6375,-0.265
81972,1024.65,-0.285
81973,1024.6625,-0.31
81974,1024.675,-0.32
81975,1024.6875,-0.295
81976,1024.7,-0.305
81977,1024.7125,-0.3
81978,1024.725,-0.305
81979,1024.7375,-0.31
81980,1024.75,-0.3
81981,1024.7625,-0.28
81982,1024.775,-0.26
81983,1024.7875,-0.285
81984,1024.8,-0.295
81985,1024.8125,-0.3
81986,1024.825,-0.295
81987,1024.8375,-0.29
81988,1024.85,-0.285
81989,1024.8625,-0.295
81990,1024.875,-0.31
81991,1024.8875,-0.32
81992,1024.9,-0.31
81993,1024.9125,-0.3
81994,1024.925,-0.295
81995,1024.9375,-0.29
81996,1024.95,-0.305
81997,1024.9625,-0.32
81998,1024.975,-0.29
81999,1024.9875,-0.28
82000,1025.0,-0.27
82001,1025.0125,-0.27
82002,1025.025,-0.285
82003,1025.0375,-0.28
82004,1025.05,-0.255
82005,1025.0625,-0.235
82006,1025.075,-0.215
82007,1025.0875,-0.22
82008,1025.1,-0.21
82009,1025.1125,-0.2
82010,1025.125,-0.17
82011,1025.1375,-0.15
82012,1025.15,-0.095
82013,1025.1625,-0.065
82014,1025.175,-0.03
82015,1025.1875,0.01
82016,1025.2,0.05
82017,1025.2125,0.12
82018,1025.225,0.16
82019,1025.2375,0.21
82020,1025.25,0.26
82021,1025.2625,0.305
82022,1025.275,0.36
82023,1025.2875,0.4
82024,1025.3,0.435
82025,1025.3125,0.48
82026,1025.325,0.505
82027,1025.3375,0.55
82028,1025.35,0.605
82029,1025.3625,0.675
82030,1025.375,0.75
82031,1025.3875,0.805
82032,1025.4,0.82
82033,1025.4125,0.865
82034,1025.425,0.915
82035,1025.4375,0.995
82036,1025.45,1.06
82037,1025.4625,1.095
82038,1025.475,1.07
82039,1025.4875,1.025
82040,1025.5,0.98
82041,1025.5125,0.92
82042,1025.525,0.9
82043,1025.5375,0.845
82044,1025.55,0.8
82045,1025.5625,0.765
82046,1025.575,0.76
82047,1025.5875,0.75
82048,1025.6,0.705
82049,1025.6125,0.675
82050,1025.625,0.65
82051,1025.6375,0.635
82052,1025.65,0.615
82053,1025.6625,0.6
82054,1025.675,0.61
82055,1025.6875,0.605
82056,1025.7,0.57
82057,1025.7125,0.505
82058,1025.725,0.43
82059,1025.7375,0.37
82060,1025.75,0.225
82061,1025.7625,0.055
82062,1025.775,-0.135
82063,1025.7875,-0.3
82064,1025.8,-0.405
82065,1025.8125,-0.455
82066,1025.825,-0.525
82067,1025.8375,-0.56
82068,1025.85,-0.6
82069,1025.8625,-0.625
82070,1025.875,-0.63
82071,1025.8875,-0.625
82072,1025.9,-0.64
82073,1025.9125,-0.655
82074,1025.925,-0.685
82075,1025.9375,-0.725
82076,1025.95,-0.72
82077,1025.9625,-0.73
82078,1025.975,-0.705
82079,1025.9875,-0.725
82080,1026.0,-0.76
82081,1026.0125,-0.765
82082,1026.025,-0.755
82083,1026.0375,-0.74
82084,1026.05,-0.755
82085,1026.0625,-0.76
82086,1026.075,-0.78
82087,1026.0875,-0.795
82088,1026.1,-0.785
82089,1026.1125,-0.775
82090,1026.125,-0.775
82091,1026.1375,-0.78
82092,1026.15,-0.815
82093,1026.1625,-0.835
82094,1026.175,-0.84
82095,1026.1875,-0.83
82096,1026.2,-0.835
82097,1026.2125,-0.85
82098,1026.225,-0.87
82099,1026.2375,-0.88
82100,1026.25,-0.875
82101,1026.2625,-0.86
82102,1026.275,-0.86
82103,1026.2875,-0.875
82104,1026.3,-0.915
82105,1026.3125,-0.92
82106,1026.325,-0.925
82107,1026.3375,-0.91
82108,1026.35,-0.9
82109,1026.3625,-0.91
82110,1026.375,-0.93
82111,1026.3875,-0.95
82112,1026.4,-0.945
82113,1026.4125,-0.92
82114,1026.425,-0.915
82115,1026.4375,-0.91
82116,1026.45,-0.91
82117,1026.4625,-0.91
82118,1026.475,-0.925
82119,1026.4875,-0.895
82120,1026.5,-0.87
82121,1026.5125,-0.88
82122,1026.525,-0.865
82123,1026.5375,-0.855
82124,1026.55,-0.825
82125,1026.5625,-0.795
82126,1026.575,-0.775
82127,1026.5875,-0.75
82128,1026.6,-0.765
82129,1026.6125,-0.75
82130,1026.625,-0.715
82131,1026.6375,-0.665
82132,1026.65,-0.625
82133,1026.6625,-0.605
82134,1026.675,-0.605
82135,1026.6875,-0.565
82136,1026.7,-0.545
82137,1026.7125,-0.52
82138,1026.725,-0.49
82139,1026.7375,-0.47
82140,1026.75,-0.47
82141,1026.7625,-0.465
82142,1026.775,-0.45
82143,1026.7875,-0.425
82144,1026.8,-0.405
82145,1026.8125,-0.415
82146,1026.825,-0.415
82147,1026.8375,-0.43
82148,1026.85,-0.425
82149,1026.8625,-0.41
82150,1026.875,-0.39
82151,1026.8875,-0.385
82152,1026.9,-0.385
82153,1026.9125,-0.4
82154,1026.925,-0.4
82155,1026.9375,-0.395
82156,1026.95,-0.395
82157,1026.9625,-0.405
82158,1026.975,-0.425
82159,1026.9875,-0.43
82160,1027.0,-0.43
82161,1027.0125,-0.425
82162,1027.025,-0.42
82163,1027.0375,-0.43
82164,1027.05,-0.45
82165,1027.0625,-0.455
82166,1027.075,-0.445
82167,1027.0875,-0.42
82168,1027.1,-0.405
82169,1027.1125,-0.41
82170,1027.125,-0.425
82171,1027.1375,-0.44
82172,1027.15,-0.435
82173,1027.1625,-0.415
82174,1027.175,-0.41
82175,1027.1875,-0.425
82176,1027.2,-0.44
82177,1027.2125,-0.455
82178,1027.225,-0.435
82179,1027.2375,-0.425
82180,1027.25,-0.42
82181,1027.2625,-0.425
82182,1027.275,-0.43
82183,1027.2875,-0.45
82184,1027.3,-0.445
82185,1027.3125,-0.415
82186,1027.325,-0.405
82187,1027.3375,-0.41
82188,1027.35,-0.42
82189,1027.3625,-0.43
82190,1027.375,-0.415
82191,1027.3875,-0.405
82192,1027.4,-0.4
82193,1027.4125,-0.405
82194,1027.425,-0.425
82195,1027.4375,-0.43
82196,1027.45,-0.425
82197,1027.4625,-0.405
82198,1027.475,-0.385
82199,1027.4875,-0.39
82200,1027.5,-0.405
82201,1027.5125,-0.39
82202,1027.525,-0.385
82203,1027.5375,-0.38
82204,1027.55,-0.385
82205,1027.5625,-0.38
82206,1027.575,-0.39
82207,1027.5875,-0.385
82208,1027.6,-0.4
82209,1027.6125,-0.39
82210,1027.625,-0.375
82211,1027.6375,-0.37
82212,1027.65,-0.38
82213,1027.6625,-0.38
82214,1027.675,-0.375
82215,1027.6875,-0.38
82216,1027.7,-0.365
82217,1027.7125,-0.37
82218,1027.725,-0.375
82219,1027.7375,-0.38
82220,1027.75,-0.375
82221,1027.7625,-0.365
82222,1027.775,-0.355
82223,1027.7875,-0.375
82224,1027.8,-0.375
82225,1027.8125,-0.39
82226,1027.825,-0.385
82227,1027.8375,-0.365
82228,1027.85,-0.35
82229,1027.8625,-0.33
82230,1027.875,-0.365
82231,1027.8875,-0.36
82232,1027.9,-0.36
82233,1027.9125,-0.34
82234,1027.925,-0.34
82235,1027.9375,-0.335
82236,1027.95,-0.345
82237,1027.9625,-0.335
82238,1027.975,-0.3
82239,1027.9875,-0.275
82240,1028.0,-0.265
82241,1028.0125,-0.285
82242,1028.025,-0.285
82243,1028.0375,-0.275
82244,1028.05,-0.245
82245,1028.0625,-0.19
82246,1028.075,-0.18
82247,1028.0875,-0.18
82248,1028.1,-0.2
82249,1028.1125,-0.195
82250,1028.125,-0.195
82251,1028.1375,-0.19
82252,1028.15,-0.2
82253,1028.1625,-0.2
82254,1028.175,-0.235
82255,1028.1875,-0.25
82256,1028.2,-0.26
82257,1028.2125,-0.275
82258,1028.225,-0.295
82259,1028.2375,-0.315
82260,1028.25,-0.335
82261,1028.2625,-0.32
82262,1028.275,-0.32
82263,1028.2875,-0.31
82264,1028.3,-0.325
82265,1028.3125,-0.325
82266,1028.325,-0.35
82267,1028.3375,-0.36
82268,1028.35,-0.36
82269,1028.3625,-0.35
82270,1028.375,-0.335
82271,1028.3875,-0.335
82272,1028.4,-0.36
82273,1028.4125,-0.37
82274,1028.425,-0.36
82275,1028.4375,-0.34
82276,1028.45,-0.32
82277,1028.4625,-0.315
82278,1028.475,-0.325
82279,1028.4875,-0.335
82280,1028.5,-0.325
82281,1028.5125,-0.32
82282,1028.525,-0.315
82283,1028.5375,-0.32
82284,1028.55,-0.345
82285,1028.5625,-0.345
82286,1028.575,-0.345
82287,1028.5875,-0.32
82288,1028.6,-0.235
82289,1028.6125,-0.14
82290,1028.625,-0.005
82291,1028.6375,0.185
82292,1028.65,0.425
82293,1028.6625,0.715
82294,1028.675,0.975
82295,1028.6875,1.18
82296,1028.7,1.335
82297,1028.7125,1.41
82298,1028.725,1.305
82299,1028.7375,0.935
82300,1028.75,0.485
82301,1028.7625,0.02
82302,1028.775,-0.32
82303,1028.7875,-0.49
82304,1028.8,-0.465
82305,1028.8125,-0.405
82306,1028.825,-0.355
82307,1028.8375,-0.355
82308,1028.85,-0.37
82309,1028.8625,-0.36
82310,1028.875,-0.335
82311,1028.8875,-0.3
82312,1028.9,-0.285
82313,1028.9125,-0.295
82314,1028.925,-0.305
82315,1028.9375,-0.32
82316,1028.95,-0.32
82317,1028.9625,-0.3
82318,1028.975,-0.295
82319,1028.9875,-0.3
82320,1029.0,-0.325
82321,1029.0125,-0.34
82322,1029.025,-0.34
82323,1029.0375,-0.315
82324,1029.05,-0.31
82325,1029.0625,-0.315
82326,1029.075,-0.3
82327,1029.0875,-0.31
82328,1029.1,-0.29
82329,1029.1125,-0.275
82330,1029.125,-0.26
82331,1029.1375,-0.27
82332,1029.15,-0.28
82333,1029.1625,-0.28
82334,1029.175,-0.285
82335,1029.1875,-0.275
82336,1029.2,-0.265
82337,1029.2125,-0.265
82338,1029.225,-0.27
82339,1029.2375,-0.26
82340,1029.25,-0.25
82341,1029.2625,-0.235
82342,1029.275,-0.235
82343,1029.2875,-0.235
82344,1029.3,-0.25
82345,1029.3125,-0.245
82346,1029.325,-0.22
82347,1029.3375,-0.215
82348,1029.35,-0.215
82349,1029.3625,-0.215
82350,1029.375,-0.195
82351,1029.3875,-0.18
82352,1029.4,-0.16
82353,1029.4125,-0.15
82354,1029.425,-0.15
82355,1029.4375,-0.145
82356,1029.45,-0.145
82357,1029.4625,-0.145
82358,1029.475,-0.125
82359,1029.4875,-0.11
82360,1029.5,-0.08
82361,1029.5125,-0.075
82362,1029.525,-0.06
82363,1029.5375,-0.06
82364,1029.55,-0.03
82365,1029.5625,-0.005
82366,1029.575,0.02
82367,1029.5875,0.03
82368,1029.6,0.025
82369,1029.6125,0.03
82370,1029.625,0.05
82371,1029.6375,0.075
82372,1029.65,0.085
82373,1029.6625,0.105
82374,1029.675,0.115
82375,1029.6875,0.125
82376,1029.7,0.155
82377,1029.7125,0.175
82378,1029.725,0.2
82379,1029.7375,0.215
82380,1029.75,0.2
82381,1029.7625,0.2
82382,1029.775,0.205
82383,1029.7875,0.225
82384,1029.8,0.23
82385,1029.8125,0.215
82386,1029.825,0.195
82387,1029.8375,0.16
82388,1029.85,0.16
82389,1029.8625,0.15
82390,1029.875,0.15
82391,1029.8875,0.125
82392,1029.9,0.075
82393,1029.9125,0.045
82394,1029.925,0.025
82395,1029.9375,0.005
82396,1029.95,-0.02
82397,1029.9625,-0.035
82398,1029.975,-0.08
82399,1029.9875,-0.09
82400,1030.0,-0.095
82401,1030.0125,-0.105
82402,1030.025,-0.125
82403,1030.0375,-0.15
82404,1030.05,-0.19
82405,1030.0625,-0.22
82406,1030.075,-0.225
82407,1030.0875,-0.23
82408,1030.1,-0.225
82409,1030.1125,-0.23
82410,1030.125,-0.225
82411,1030.1375,-0.25
82412,1030.15,-0.25
82413,1030.1625,-0.24
82414,1030.175,-0.245
82415,1030.1875,-0.255
82416,1030.2,-0.275
82417,1030.2125,-0.275
82418,1030.225,-0.26
82419,1030.2375,-0.26
82420,1030.25,-0.245
82421,1030.2625,-0.265
82422,1030.275,-0.275
82423,1030.2875,-0.285
82424,1030.3,-0.305
82425,1030.3125,-0.285
82426,1030.325,-0.26
82427,1030.3375,-0.27
82428,1030.35,-0.285
82429,1030.3625,-0.285
82430,1030.375,-0.265
82431,1030.3875,-0.26
82432,1030.4,-0.26
82433,1030.4125,-0.265
82434,1030.425,-0.27
82435,1030.4375,-0.28
82436,1030.45,-0.27
82437,1030.4625,-0.27
82438,1030.475,-0.255
82439,1030.4875,-0.265
82440,1030.5,-0.29
82441,1030.5125,-0.3
82442,1030.525,-0.28
82443,1030.5375,-0.26
82444,1030.55,-0.235
82445,1030.5625,-0.25
82446,1030.575,-0.255
82447,1030.5875,-0.28
82448,1030.6,-0.26
82449,1030.6125,-0.26
82450,1030.625,-0.23
82451,1030.6375,-0.245
82452,1030.65,-0.27
82453,1030.6625,-0.28
82454,1030.675,-0.27
82455,1030.6875,-0.25
82456,1030.7,-0.245
82457,1030.7125,-0.265
82458,1030.725,-0.28
82459,1030.7375,-0.275
82460,1030.75,-0.255
82461,1030.7625,-0.21
82462,1030.775,-0.18
82463,1030.7875,-0.165
82464,1030.8,-0.175
82465,1030.8125,-0.185
82466,1030.825,-0.165
82467,1030.8375,-0.15
82468,1030.85,-0.13
82469,1030.8625,-0.13
82470,1030.875,-0.135
82471,1030.8875,-0.14
82472,1030.9,-0.14
82473,1030.9125,-0.125
82474,1030.925,-0.1
82475,1030.9375,-0.115
82476,1030.95,-0.135
82477,1030.9625,-0.15
82478,1030.975,-0.155
82479,1030.9875,-0.14
82480,1031.0,-0.145
82481,1031.0125,-0.185
82482,1031.025,-0.24
82483,1031.0375,-0.275
82484,1031.05,-0.28
82485,1031.0625,-0.27
82486,1031.075,-0.255
82487,1031.0875,-0.275
82488,1031.1,-0.305
82489,1031.1125,-0.34
82490,1031.125,-0.345
82491,1031.1375,-0.35
82492,1031.15,-0.33
82493,1031.1625,-0.315
82494,1031.175,-0.33
82495,1031.1875,-0.335
82496,1031.2,-0.33
82497,1031.2125,-0.335
82498,1031.225,-0.31
82499,1031.2375,-0.32
82500,1031.25,-0.33
82501,1031.2625,-0.325
82502,1031.275,-0.33
82503,1031.2875,-0.32
82504,1031.3,-0.31
82505,1031.3125,-0.32
82506,1031.325,-0.35
82507,1031.3375,-0.345
82508,1031.35,-0.315
82509,1031.3625,-0.325
82510,1031.375,-0.305
82511,1031.3875,-0.31
82512,1031.4,-0.31
82513,1031.4125,-0.255
82514,1031.425,-0.13
82515,1031.4375,0.05
82516,1031.45,0.28
82517,1031.4625,0.5
82518,1031.475,0.755
82519,1031.4875,0.99
82520,1031.5,1.21
82521,1031.5125,1.34
82522,1031.525,1.26
82523,1031.5375,0.935
82524,1031.55,0.455
82525,1031.5625,0.02
82526,1031.575,-0.285
82527,1031.5875,-0.425
82528,1031.6,-0.435
82529,1031.6125,-0.405
82530,1031.625,-0.4
82531,1031.6375,-0.405
82532,1031.65,-0.395
82533,1031.6625,-0.345
82534,1031.675,-0.32
82535,1031.6875,-0.33
82536,1031.7,-0.35
82537,1031.7125,-0.345
82538,1031.725,-0.355
82539,1031.7375,-0.34
82540,1031.75,-0.345
82541,1031.7625,-0.35
82542,1031.775,-0.375
82543,1031.7875,-0.365
82544,1031.8,-0.355
82545,1031.8125,-0.335
82546,1031.825,-0.335
82547,1031.8375,-0.34
82548,1031.85,-0.365
82549,1031.8625,-0.36
82550,1031.875,-0.355
82551,1031.8875,-0.355
82552,1031.9,-0.335
82553,1031.9125,-0.35
82554,1031.925,-0.35
82555,1031.9375,-0.36
82556,1031.95,-0.325
82557,1031.9625,-0.31
82558,1031.975,-0.3
82559,1031.9875,-0.315
82560,1032.0,-0.31
82561,1032.0125,-0.31
82562,1032.025,-0.295
82563,1032.0375,-0.29
82564,1032.05,-0.3
82565,1032.0625,-0.28
82566,1032.075,-0.3
82567,1032.0875,-0.305
82568,1032.1,-0.29
82569,1032.1125,-0.27
82570,1032.125,-0.245
82571,1032.1375,-0.235
82572,1032.15,-0.245
82573,1032.1625,-0.25
82574,1032.175,-0.225
82575,1032.1875,-0.21
82576,1032.2,-0.175
82577,1032.2125,-0.17
82578,1032.225,-0.185
